land_size,dist_transit,latitude,longitude,dist_cbd,dist_bts,dis_mrt,dist_office,dist_condo,dist_tourist,year,land_price,inflation,interest_rate
541.0,100.0,13.7408072589806,100.540067322172,0.4336,0.0349,2.3304,0.0,0.214,0.3696,2025,950019.0,2.5,3.5
820.0,400.0,13.7389799076209,100.538151561194,0.6966,0.2616,2.5228,0.0,0.1783,0.5904,2025,853776.0,2.5,3.5
335.0,100.0,13.7408117851893,100.54096200847,0.4213,0.1095,2.2345,0.0,0.2469,0.3941,2025,868240.0,2.5,3.5
151.0,500.0,13.7396139409139,100.540704939626,0.5553,0.1245,2.2502,0.0,0.1259,0.5129,2025,1196912.0,2.5,3.5
874.0,200.0,13.7421884244329,100.537358342002,0.4761,0.3416,2.6088,0.0,0.315,0.3222,2025,1005312.0,2.5,3.5
167.0,200.0,13.7404419650289,100.537231316064,0.616,0.2991,2.507,0.0,0.3262,0.4805,2025,903679.0,2.5,3.5
285.0,300.0,13.7396982065226,100.537258731925,0.6785,0.3092,2.4751,0.0,0.2885,0.5509,2025,990118.0,2.5,3.5
683.0,300.0,13.7427850133554,100.540847640261,0.2025,0.2318,2.2834,0.0,0.1908,0.1988,2025,1356727.0,2.5,3.5
962.0,200.0,13.7411085554377,100.540828689224,0.3887,0.1122,2.253,0.0,0.2695,0.3581,2025,1206120.0,2.5,3.5
220.0,300.0,13.7392482848473,100.539375492243,0.6204,0.1547,2.3916,0.0,0.06,0.54,2025,978793.0,2.5,3.5
267.0,400.0,13.742371631021,100.539798136238,0.2797,0.2093,2.3853,0.0,0.1823,0.1934,2025,940896.0,2.5,3.5
443.0,500.0,13.7416384924624,100.540379211985,0.3361,0.1331,2.3096,0.0,0.2757,0.2864,2025,952089.0,2.5,3.5
875.0,200.0,13.7393998369279,100.539828051816,0.5919,0.1237,2.3435,0.0,0.0557,0.5232,2025,1297739.0,2.5,3.5
96.0,100.0,13.7401046466492,100.540985242403,0.4999,0.1151,2.224,0.0,0.1853,0.4688,2025,1238283.0,2.5,3.5
922.0,400.0,13.7422264996396,100.539445068126,0.3128,0.2011,2.4199,0.0,0.1979,0.209,2025,1200256.0,2.5,3.5
621.0,500.0,13.7418551852127,100.538167302252,0.4322,0.2488,2.5493,0.0,0.2843,0.2937,2025,1111399.0,2.5,3.5
96.0,500.0,13.7406492748475,100.537996049828,0.5461,0.2171,2.551,0.0,0.2753,0.421,2025,869400.0,2.5,3.5
229.0,500.0,13.740523945091,100.539464533038,0.4826,0.0579,2.3918,0.0,0.1842,0.3979,2025,1099791.0,2.5,3.5
808.0,100.0,13.7403405416273,100.541115227973,0.4738,0.1218,2.2124,0.0,0.2141,0.4489,2025,1452309.0,2.5,3.5
504.0,300.0,13.7422594287509,100.539584499301,0.3018,0.2007,2.4057,0.0,0.1935,0.2047,2025,1377749.0,2.5,3.5
516.0,400.0,13.7394237436132,100.540896787354,0.5757,0.154,2.2283,0.0,0.132,0.5385,2025,977894.0,2.5,3.5
191.0,100.0,13.7415780803341,100.538496482257,0.4313,0.2019,2.5097,0.0,0.2945,0.3047,2025,952899.0,2.5,3.5
863.0,300.0,13.7400061429678,100.539636020062,0.5316,0.0675,2.3683,0.0,0.1243,0.4552,2025,806400.0,2.5,3.5
337.0,200.0,13.7416312483653,100.539034582224,0.3925,0.1634,2.453,0.0,0.2704,0.2812,2025,1298413.0,2.5,3.5
269.0,200.0,13.7399062943736,100.538770024668,0.5748,0.1484,2.4608,0.0,0.1578,0.4749,2025,914457.0,2.5,3.5
958.0,500.0,13.7419989660262,100.538247510656,0.4148,0.2522,2.5432,0.0,0.2662,0.2755,2025,1539837.0,2.5,3.5
951.0,100.0,13.7407184486698,100.537376916841,0.5826,0.2844,2.5346,0.0,0.3307,0.4461,2025,1247077.0,2.5,3.5
217.0,300.0,13.739912580081,100.537272321899,0.6586,0.3018,2.4862,0.0,0.2953,0.5292,2025,1293265.0,2.5,3.5
491.0,300.0,13.7401218310808,100.537886273664,0.6009,0.2321,2.5562,0.0,0.2474,0.4795,2025,1221054.0,2.5,3.5
795.0,200.0,13.7395711892204,100.540378365225,0.5632,0.1111,2.2851,0.0,0.0973,0.5106,2025,862848.0,2.5,3.5
549.0,500.0,13.7410820884726,100.538496062228,0.4756,0.1749,2.5026,0.0,0.2806,0.3561,2025,975466.0,2.5,3.5
343.0,200.0,13.7427995549459,100.539824075108,0.2371,0.2122,2.3918,0.0,0.1357,0.1466,2025,1485939.0,2.5,3.5
678.0,200.0,13.7389098531327,100.539396552083,0.656,0.1884,2.3881,0.0,0.0436,0.5775,2025,1091192.0,2.5,3.5
458.0,300.0,13.7420488090376,100.539043636074,0.3537,0.2008,2.4593,0.0,0.2251,0.2359,2025,1272467.0,2.5,3.5
414.0,400.0,13.7408687433003,100.538886026269,0.4736,0.1271,2.458,0.0,0.2401,0.3675,2025,1131567.0,2.5,3.5
516.0,100.0,13.7414990486198,100.540500166393,0.349,0.1235,2.2943,0.0,0.2946,0.3051,2025,1279200.0,2.5,3.5
347.0,300.0,13.7421576425338,100.537950386176,0.4269,0.2881,2.5777,0.0,0.2715,0.28,2025,1451724.0,2.5,3.5
823.0,500.0,13.7408459472822,100.537598828815,0.5561,0.2622,2.5623,0.0,0.3215,0.4215,2025,1658449.0,2.5,3.5
219.0,400.0,13.7424247849824,100.538307896193,0.3782,0.2814,2.5447,0.0,0.224,0.2328,2025,846720.0,2.5,3.5
697.0,100.0,13.7402419930418,100.53956174304,0.5089,0.0554,2.3785,0.0,0.1514,0.429,2025,974556.0,2.5,3.5
501.0,300.0,13.7392925941526,100.53762433035,0.6937,0.2896,2.4937,0.0,0.239,0.5756,2025,1129705.0,2.5,3.5
95.0,500.0,13.7400007097188,100.538547261087,0.576,0.1664,2.4856,0.0,0.1825,0.4698,2025,836000.0,2.5,3.5
193.0,300.0,13.7413839923001,100.538224531351,0.4666,0.2155,2.5359,0.0,0.3244,0.3366,2025,1106602.0,2.5,3.5
965.0,200.0,13.7423321285791,100.537829836888,0.4253,0.3106,2.5938,0.0,0.2664,0.2742,2025,1305783.0,2.5,3.5
472.0,200.0,13.7391057940813,100.538160373089,0.6836,0.252,2.5222,0.0,0.1786,0.5767,2025,1162909.0,2.5,3.5
465.0,300.0,13.7413102640954,100.541070274012,0.3659,0.1466,2.2303,0.0,0.3011,0.3485,2025,1030863.0,2.5,3.5
748.0,400.0,13.7425686726286,100.539066564106,0.3076,0.2512,2.467,0.0,0.1693,0.1798,2025,738300.0,2.5,3.5
951.0,200.0,13.7416100093453,100.538663890879,0.4174,0.1899,2.4923,0.0,0.2843,0.2948,2025,1412131.0,2.5,3.5
805.0,500.0,13.7422145723164,100.537976468126,0.4207,0.29,2.576,0.0,0.2649,0.2733,2025,1264564.0,2.5,3.5
608.0,300.0,13.7416756147274,100.540137915403,0.3382,0.1316,2.336,0.0,0.2649,0.2758,2025,1031470.0,2.5,3.5
692.0,300.0,13.7413337074395,100.53942957343,0.4009,0.1113,2.4061,0.0,0.2736,0.3081,2025,1344731.0,2.5,3.5
714.0,300.0,13.7404814754045,100.540125632341,0.4676,0.0137,2.3203,0.0,0.1793,0.4063,2025,1136131.0,2.5,3.5
805.0,500.0,13.7400939744341,100.53749725711,0.6278,0.2741,2.5166,0.0,0.2819,0.5,2025,1418994.0,2.5,3.5
785.0,300.0,13.7415324077092,100.538502643986,0.4349,0.1983,2.5083,0.0,0.2989,0.3091,2025,1125612.0,2.5,3.5
522.0,200.0,13.7396313153929,100.539994757087,0.5631,0.0966,2.3269,0.0,0.084,0.4987,2025,1164269.0,2.5,3.5
909.0,200.0,13.7399898130639,100.537253610427,0.6531,0.302,2.4879,0.0,0.3006,0.5226,2025,1176776.0,2.5,3.5
983.0,500.0,13.7415234774503,100.539615049408,0.3734,0.1212,2.3892,0.0,0.2754,0.2865,2025,1052520.0,2.5,3.5
518.0,400.0,13.7422557224365,100.540672961135,0.2631,0.2083,2.2901,0.0,0.2259,0.2356,2025,979292.0,2.5,3.5
730.0,500.0,13.7401956435459,100.538262578133,0.5721,0.1907,2.5179,0.0,0.2198,0.4575,2025,1315000.0,2.5,3.5
54.0,400.0,13.7399202182957,100.540029958733,0.5308,0.0645,2.3252,0.0,0.1161,0.4671,2025,1164269.0,2.5,3.5
420.0,200.0,13.7403589817972,100.538621018195,0.537,0.1498,2.4808,0.0,0.2062,0.4292,2025,1475677.0,2.5,3.5
359.0,500.0,13.7396117633701,100.537727199202,0.6577,0.2646,2.5177,0.0,0.2375,0.5385,2025,672000.0,2.5,3.5
617.0,100.0,13.7417807632621,100.539412205535,0.3573,0.1559,2.4152,0.0,0.2476,0.2587,2025,1363334.0,2.5,3.5
86.0,500.0,13.7419609616579,100.537925200841,0.4432,0.2768,2.577,0.0,0.2901,0.2988,2025,1096248.0,2.5,3.5
723.0,300.0,13.7416168555272,100.538250241922,0.4452,0.2261,2.5366,0.0,0.3025,0.3122,2025,1462477.0,2.5,3.5
957.0,200.0,13.7392357368722,100.53817202098,0.6701,0.2424,2.5214,0.0,0.1798,0.5624,2025,1110049.0,2.5,3.5
766.0,400.0,13.7405081219698,100.540502865479,0.4582,0.0543,2.28,0.0,0.1943,0.4111,2025,961804.0,2.5,3.5
757.0,300.0,13.7409670172793,100.540530473198,0.4071,0.0773,2.2829,0.0,0.243,0.3626,2025,1009470.0,2.5,3.5
299.0,300.0,13.740697777019,100.540470959104,0.4377,0.0554,2.2857,0.0,0.2126,0.3898,2025,933156.0,2.5,3.5
917.0,500.0,13.7414742311288,100.540740762317,0.3487,0.1347,2.2682,0.0,0.3037,0.3169,2025,1053803.0,2.5,3.5
638.0,100.0,13.7403533673028,100.538749255173,0.5311,0.1361,2.467,0.0,0.1975,0.4266,2025,1125612.0,2.5,3.5
856.0,400.0,13.7425340089223,100.541039936057,0.2298,0.2525,2.2572,0.0,0.2253,0.2335,2025,1178822.0,2.5,3.5
912.0,500.0,13.7411086730435,100.539821971444,0.4085,0.0704,2.3608,0.0,0.2456,0.3335,2025,952089.0,2.5,3.5
107.0,300.0,13.7392549974717,100.537701463608,0.6929,0.2843,2.4998,0.0,0.2301,0.5764,2025,1151781.0,2.5,3.5
785.0,400.0,13.7392950645886,100.537439841713,0.7042,0.3073,2.4754,0.0,0.2587,0.583,2025,878169.0,2.5,3.5
492.0,200.0,13.7412730850635,100.538075906816,0.4864,0.2249,2.5502,0.0,0.323,0.3548,2025,1270171.0,2.5,3.5
499.0,500.0,13.7411283651738,100.540979391584,0.386,0.1268,2.2372,0.0,0.2786,0.3625,2025,1215661.0,2.5,3.5
465.0,100.0,13.7399317255761,100.538896809476,0.5666,0.1349,2.4474,0.0,0.1506,0.4697,2025,1106602.0,2.5,3.5
695.0,300.0,13.7409869921833,100.539796212782,0.4223,0.0585,2.3619,0.0,0.2321,0.3468,2025,996212.0,2.5,3.5
560.0,400.0,13.7393019587636,100.540716332454,0.5899,0.1541,2.2472,0.0,0.1086,0.547,2025,1312142.0,2.5,3.5
726.0,400.0,13.7397677123258,100.539078983623,0.576,0.1286,2.4265,0.0,0.124,0.485,2025,840378.0,2.5,3.5
193.0,500.0,13.7424036234905,100.540144680787,0.2611,0.2122,2.3492,0.0,0.187,0.1976,2025,935573.0,2.5,3.5
883.0,200.0,13.7404386239993,100.539320705298,0.497,0.0737,2.4064,0.0,0.1787,0.4082,2025,855360.0,2.5,3.5
591.0,500.0,13.7398333396562,100.539257913494,0.5624,0.1092,2.4077,0.0,0.1192,0.4759,2025,1063078.0,2.5,3.5
434.0,500.0,13.7418148208247,100.540348342784,0.3176,0.151,2.316,0.0,0.2561,0.2666,2025,1101703.0,2.5,3.5
112.0,500.0,13.7395525486514,100.540636084072,0.5626,0.1258,2.2572,0.0,0.1158,0.5179,2025,1227940.0,2.5,3.5
458.0,200.0,13.7408095297584,100.539476577445,0.4525,0.0662,2.3939,0.0,0.2152,0.3661,2025,1117670.0,2.5,3.5
622.0,400.0,13.7389380321895,100.538940947672,0.6677,0.208,2.4374,0.0,0.0929,0.5784,2025,797364.0,2.5,3.5
567.0,500.0,13.740944051256,100.539741807276,0.4286,0.0567,2.3671,0.0,0.2274,0.3513,2025,1803009.0,2.5,3.5
479.0,500.0,13.7410217189635,100.537396646095,0.5566,0.2871,2.5515,0.0,0.3508,0.4169,2025,1105146.0,2.5,3.5
908.0,400.0,13.7412297001785,100.538545003181,0.4591,0.1769,2.4993,0.0,0.2924,0.3389,2025,958003.0,2.5,3.5
350.0,100.0,13.7423683067953,100.539344733365,0.3059,0.2195,2.4334,0.0,0.1835,0.1945,2025,979292.0,2.5,3.5
85.0,300.0,13.7203189194643,100.528474080608,0.1361,0.3583,1.7498,0.0,0.0316,1.736,2025,973728.0,2.5,3.5
845.0,300.0,13.7183402290249,100.530390656212,0.2621,0.5931,2.0507,0.0,0.3017,1.7388,2025,1217284.0,2.5,3.5
403.0,500.0,13.720326247874,100.527542079368,0.2351,0.3865,1.6749,0.0,0.1266,1.8151,2025,690000.0,2.5,3.5
245.0,400.0,13.7180379194421,100.527949723601,0.3419,0.4267,1.8884,0.0,0.2855,1.9458,2025,831600.0,2.5,3.5
772.0,100.0,13.7208983701413,100.527460900014,0.2441,0.3337,1.6252,0.0,0.141,1.7849,2025,1425775.0,2.5,3.5
694.0,200.0,13.7199812931264,100.529274776618,0.0827,0.3924,1.8398,0.0,0.0847,1.6941,2025,1423428.0,2.5,3.5
120.0,400.0,13.7211664528683,100.529013493326,0.0973,0.2595,1.7349,0.0,0.0815,1.6319,2025,991028.0,2.5,3.5
142.0,300.0,13.7203985258893,100.527473129594,0.2416,0.3823,1.664,0.0,0.133,1.8162,2025,1336664.0,2.5,3.5
898.0,300.0,13.7191601518375,100.528720932123,0.1919,0.4835,1.8565,0.0,0.149,1.7997,2025,1270383.0,2.5,3.5
450.0,500.0,13.7188638479518,100.530539450819,0.2133,0.5417,2.0244,0.0,0.2694,1.6846,2025,1539837.0,2.5,3.5
584.0,300.0,13.7189882870368,100.530206286139,0.1874,0.5183,1.9881,0.0,0.2339,1.6988,2025,1019239.0,2.5,3.5
579.0,300.0,13.7193216911687,100.530165364088,0.1508,0.4814,1.9606,0.0,0.2055,1.6751,2025,948370.0,2.5,3.5
619.0,500.0,13.7190458561667,100.527563974915,0.2883,0.4022,1.7776,0.0,0.203,1.9019,2025,1385736.0,2.5,3.5
285.0,400.0,13.7203353379682,100.527583362682,0.2305,0.3837,1.6774,0.0,0.122,1.8109,2025,1099791.0,2.5,3.5
760.0,400.0,13.7192831386825,100.529879083283,0.1477,0.4784,1.9399,0.0,0.1858,1.6999,2025,1024240.0,2.5,3.5
62.0,300.0,13.719928111133,100.530848560788,0.1448,0.4445,1.976,0.0,0.2406,1.5754,2025,1175401.0,2.5,3.5
208.0,200.0,13.719068604747,100.527907834597,0.2578,0.4385,1.8014,0.0,0.1807,1.8721,2025,918086.0,2.5,3.5
748.0,400.0,13.7197641900977,100.530725171198,0.1446,0.4553,1.9765,0.0,0.2336,1.5977,2025,920955.0,2.5,3.5
888.0,100.0,13.7194014965052,100.527297699958,0.2917,0.3888,1.7291,0.0,0.1946,1.8989,2025,1127095.0,2.5,3.5
855.0,500.0,13.7183757338428,100.527253915391,0.3619,0.354,1.8105,0.0,0.2832,1.9759,2025,1206013.0,2.5,3.5
415.0,500.0,13.718025930136,100.528959940879,0.2972,0.5358,1.9637,0.0,0.2765,1.8692,2025,1095936.0,2.5,3.5
393.0,500.0,13.7214800851364,100.528714882579,0.1446,0.2267,1.688,0.0,0.109,1.637,2025,765000.0,2.5,3.5
705.0,100.0,13.7212036307215,100.528533942802,0.1427,0.2603,1.6916,0.0,0.0803,1.6709,2025,1055261.0,2.5,3.5
155.0,300.0,13.7188866359801,100.528070551878,0.2594,0.4506,1.8281,0.0,0.1919,1.8722,2025,1033170.0,2.5,3.5
297.0,400.0,13.7184086262029,100.527475090289,0.3423,0.3781,1.8235,0.0,0.2676,1.9556,2025,1208157.0,2.5,3.5
206.0,300.0,13.7201364299294,100.528156697662,0.1745,0.3849,1.7378,0.0,0.0713,1.7754,2025,1135653.0,2.5,3.5
572.0,200.0,13.7206275861849,100.5283557822,0.1452,0.3269,1.7176,0.0,0.0398,1.7248,2025,1078711.0,2.5,3.5
898.0,100.0,13.71837737018,100.531161626925,0.2933,0.6156,2.1106,0.0,0.3556,1.6818,2025,894240.0,2.5,3.5
186.0,400.0,13.718278077388,100.527776946314,0.3314,0.4092,1.856,0.0,0.2664,1.9412,2025,1041015.0,2.5,3.5
597.0,100.0,13.7188998032181,100.530495475626,0.2077,0.5364,2.0182,0.0,0.2632,1.6848,2025,931392.0,2.5,3.5
723.0,100.0,13.7177394090765,100.527547314755,0.394,0.3843,1.8849,0.0,0.3313,2.0002,2025,959328.0,2.5,3.5
697.0,500.0,13.7207091949312,100.530060310061,0.0408,0.3308,1.8557,0.0,0.1488,1.577,2025,857304.0,2.5,3.5
298.0,100.0,13.7204396813622,100.528467088906,0.1344,0.3451,1.7404,0.0,0.026,1.7282,2025,983664.0,2.5,3.5
388.0,500.0,13.719578346197,100.529080070076,0.1319,0.4362,1.8534,0.0,0.1104,1.7397,2025,1295663.0,2.5,3.5
194.0,300.0,13.7194784099214,100.527530423491,0.2655,0.4153,1.7403,0.0,0.1699,1.874,2025,998369.0,2.5,3.5
55.0,100.0,13.7192563444094,100.527871009296,0.2477,0.4409,1.7837,0.0,0.1648,1.8615,2025,1151194.0,2.5,3.5
238.0,400.0,13.7180631426839,100.529678376897,0.2821,0.609,2.0157,0.0,0.2908,1.813,2025,1485385.0,2.5,3.5
825.0,500.0,13.7203126314517,100.530379879813,0.0801,0.3845,1.9098,0.0,0.1827,1.5813,2025,1222539.0,2.5,3.5
645.0,500.0,13.7180200196793,100.529468996073,0.288,0.5908,2.0029,0.0,0.288,1.8319,2025,682526.0,2.5,3.5
703.0,100.0,13.7189499114679,100.529579792976,0.1839,0.5098,1.9403,0.0,0.1968,1.749,2025,1347357.0,2.5,3.5
742.0,500.0,13.7208930278748,100.528563830569,0.127,0.2937,1.7158,0.0,0.0461,1.689,2025,1398010.0,2.5,3.5
848.0,300.0,13.7197570618092,100.530537265362,0.1303,0.4481,1.9611,0.0,0.215,1.6125,2025,959328.0,2.5,3.5
745.0,300.0,13.7182671570882,100.527804477556,0.3305,0.412,1.8589,0.0,0.2665,1.9398,2025,1181892.0,2.5,3.5
987.0,400.0,13.7179025511388,100.529434144391,0.3013,0.5871,2.0094,0.0,0.2995,1.844,2025,1497868.0,2.5,3.5
150.0,400.0,13.7187632125148,100.527253627799,0.334,0.3616,1.7781,0.0,0.2484,1.9478,2025,882090.0,2.5,3.5
903.0,400.0,13.720943255786,100.529132860231,0.0722,0.2847,1.7603,0.0,0.0679,1.637,2025,1296159.0,2.5,3.5
725.0,500.0,13.7181217261343,100.530567261248,0.2911,0.6215,2.0812,0.0,0.3326,1.7447,2025,1161953.0,2.5,3.5
498.0,300.0,13.7210296725412,100.529269612244,0.0667,0.2762,1.7661,0.0,0.0852,1.6195,2025,1217707.0,2.5,3.5
160.0,200.0,13.7193610718744,100.529087567018,0.1528,0.4603,1.8702,0.0,0.1334,1.7555,2025,1262368.0,2.5,3.5
785.0,100.0,13.7177772485411,100.530533728327,0.3265,0.6576,2.1045,0.0,0.3618,1.7764,2025,1084489.0,2.5,3.5
866.0,400.0,13.7192849217052,100.52981508724,0.1468,0.4769,1.9345,0.0,0.181,1.7047,2025,748125.0,2.5,3.5
833.0,200.0,13.7182572069128,100.527841606679,0.3289,0.416,1.8624,0.0,0.2661,1.9376,2025,781101.0,2.5,3.5
73.0,400.0,13.7202998933566,100.529462748072,0.0421,0.3593,1.8327,0.0,0.0853,1.6555,2025,1014756.0,2.5,3.5
618.0,300.0,13.7209476218741,100.530712198728,0.116,0.3388,1.8973,0.0,0.223,1.5069,2025,971932.0,2.5,3.5
762.0,400.0,13.7214000016393,100.527445102087,0.2593,0.2876,1.5871,0.0,0.1685,1.7549,2025,966434.0,2.5,3.5
644.0,100.0,13.7185824015222,100.529155429764,0.2319,0.5471,1.9349,0.0,0.2188,1.8103,2025,1456260.0,2.5,3.5
86.0,300.0,13.719974448847,100.527638699625,0.2333,0.4187,1.7095,0.0,0.1287,1.8305,2025,994115.0,2.5,3.5
531.0,300.0,13.7182167773635,100.529029356033,0.2747,0.5438,1.9538,0.0,0.2564,1.8488,2025,682125.0,2.5,3.5
702.0,300.0,13.7192547523032,100.530497572129,0.1726,0.499,1.9929,0.0,0.2385,1.6557,2025,1322105.0,2.5,3.5
932.0,100.0,13.7195252062927,100.529605720724,0.1199,0.4468,1.8999,0.0,0.146,1.7022,2025,989811.0,2.5,3.5
379.0,300.0,13.71868273126,100.528399121818,0.2553,0.4812,1.8691,0.0,0.2047,1.8613,2025,796950.0,2.5,3.5
918.0,300.0,13.719984378915,100.527320215433,0.266,0.4211,1.6843,0.0,0.1597,1.8571,2025,1289337.0,2.5,3.5
253.0,200.0,13.7185004679291,100.527475027486,0.3351,0.3795,1.8159,0.0,0.2587,1.9489,2025,1119430.0,2.5,3.5
490.0,500.0,13.7179402367285,100.528285877054,0.3329,0.463,1.9208,0.0,0.2881,1.9273,2025,770400.0,2.5,3.5
133.0,200.0,13.7190873087179,100.528087911227,0.2421,0.4578,1.8135,0.0,0.1704,1.856,2025,701250.0,2.5,3.5
700.0,500.0,13.7189827348279,100.530114702794,0.1853,0.5165,1.981,0.0,0.2276,1.7061,2025,1414653.0,2.5,3.5
222.0,500.0,13.7212935002369,100.52825088343,0.1745,0.2584,1.6615,0.0,0.1007,1.6898,2025,1136658.0,2.5,3.5
637.0,500.0,13.7206202404941,100.530317596658,0.0668,0.3504,1.8839,0.0,0.1752,1.5629,2025,1302494.0,2.5,3.5
597.0,200.0,13.7177605769947,100.528542261571,0.3396,0.4914,1.9542,0.0,0.3051,1.9218,2025,1166564.0,2.5,3.5
279.0,100.0,13.7194074539178,100.528680331365,0.1724,0.4564,1.8344,0.0,0.1215,1.7845,2025,1058508.0,2.5,3.5
200.0,500.0,13.7193132281845,100.528779148674,0.1743,0.4662,1.8494,0.0,0.1322,1.7836,2025,1334464.0,2.5,3.5
229.0,200.0,13.7195831132958,100.530537766301,0.1448,0.4661,1.9732,0.0,0.2232,1.6263,2025,907608.0,2.5,3.5
76.0,300.0,13.7186550307592,100.529879405846,0.2171,0.547,1.9863,0.0,0.2415,1.75,2025,1060494.0,2.5,3.5
230.0,400.0,13.7202036561579,100.529711245492,0.0441,0.3745,1.8603,0.0,0.1141,1.6425,2025,931919.0,2.5,3.5
470.0,400.0,13.7206367222196,100.527403034617,0.2482,0.3621,1.6403,0.0,0.1409,1.8068,2025,876645.0,2.5,3.5
561.0,200.0,13.7207782014959,100.530118583147,0.0494,0.3259,1.8561,0.0,0.1563,1.5672,2025,1137628.0,2.5,3.5
409.0,100.0,13.7215197569789,100.530395124922,0.1269,0.2668,1.8331,0.0,0.2154,1.4908,2025,1336246.0,2.5,3.5
919.0,400.0,13.7181957618504,100.528311606026,0.3065,0.4663,1.9018,0.0,0.2596,1.9054,2025,1065123.0,2.5,3.5
316.0,500.0,13.7207984636817,100.527644576081,0.2231,0.3342,1.6474,0.0,0.1187,1.7751,2025,1125292.0,2.5,3.5
870.0,500.0,13.7209681715348,100.527458743688,0.2455,0.3271,1.6198,0.0,0.1438,1.7806,2025,794475.0,2.5,3.5
302.0,400.0,13.7215593520463,100.528799851315,0.1443,0.2169,1.69,0.0,0.1183,1.6244,2025,1224870.0,2.5,3.5
903.0,100.0,13.718441500445,100.527904203623,0.3086,0.4246,1.8518,0.0,0.2445,1.9188,2025,869400.0,2.5,3.5
669.0,500.0,13.7194241475479,100.531094869396,0.1995,0.5066,2.0313,0.0,0.285,1.5981,2025,960498.0,2.5,3.5
630.0,300.0,13.7216794871824,100.527548119611,0.2616,0.2561,1.5755,0.0,0.1808,1.7286,2025,1036728.0,2.5,3.5
681.0,300.0,13.7213913515396,100.529523130306,0.09,0.2412,1.764,0.0,0.1332,1.5731,2025,1199772.0,2.5,3.5
383.0,400.0,13.7188506025135,100.527281822082,0.3257,0.3669,1.7729,0.0,0.239,1.9392,2025,1071100.0,2.5,3.5
832.0,400.0,13.7213737182351,100.52797893057,0.2049,0.2609,1.6331,0.0,0.1245,1.7088,2025,846759.0,2.5,3.5
642.0,300.0,13.721096455785,100.530615115581,0.1132,0.3192,1.8792,0.0,0.2172,1.5036,2025,1027732.0,2.5,3.5
764.0,500.0,13.7197071031785,100.530567584809,0.1365,0.4545,1.9671,0.0,0.2202,1.6141,2025,1270918.0,2.5,3.5
806.0,300.0,13.719854746397,100.529455231666,0.087,0.4083,1.8638,0.0,0.1086,1.6891,2025,986737.0,2.5,3.5
710.0,500.0,13.7179123464829,100.530534211675,0.3121,0.643,2.0943,0.0,0.3494,1.7648,2025,649687.0,2.5,3.5
812.0,400.0,13.7192912511656,100.530838072446,0.1905,0.5084,2.0188,0.0,0.2672,1.6277,2025,1157285.0,2.5,3.5
64.0,200.0,13.7186463432307,100.529758060978,0.2173,0.5459,1.9773,0.0,0.2357,1.7597,2025,1096375.0,2.5,3.5
298.0,200.0,13.7183650062402,100.529623958835,0.2487,0.5749,1.9881,0.0,0.2575,1.7924,2025,1001880.0,2.5,3.5
707.0,200.0,13.7184469868265,100.527310464511,0.3521,0.361,1.8086,0.0,0.2732,1.9661,2025,1199772.0,2.5,3.5
634.0,300.0,13.7186682519264,100.530629607893,0.2371,0.5654,2.0459,0.0,0.2914,1.6943,2025,1339478.0,2.5,3.5
788.0,100.0,13.7181629391962,100.528804098512,0.2878,0.5193,1.9411,0.0,0.2601,1.8701,2025,864533.0,2.5,3.5
489.0,100.0,13.721079628708,100.528759632849,0.1147,0.2704,1.7192,0.0,0.0648,1.6596,2025,1002934.0,2.5,3.5
659.0,400.0,13.719758210385,100.529163472635,0.1101,0.4164,1.8469,0.0,0.0965,1.7196,2025,1126742.0,2.5,3.5
340.0,300.0,13.7213434497541,100.530184543015,0.0978,0.2718,1.8253,0.0,0.1858,1.5208,2025,834624.0,2.5,3.5
403.0,500.0,13.7369879045662,100.554432467341,0.7178,0.4724,0.7794,0.0,0.6686,1.6407,2025,852098.0,2.5,3.5
949.0,500.0,13.7384078041868,100.553501139933,0.8531,0.3502,0.864,0.0,0.7433,1.6294,2025,783820.0,2.5,3.5
56.0,200.0,13.7382544828406,100.555195983079,0.6752,0.3282,0.6811,0.0,0.5897,1.7814,2025,1088773.0,2.5,3.5
593.0,100.0,13.736086762136,100.553128569718,0.8503,0.6034,0.9401,0.0,0.8222,1.4695,2025,760789.0,2.5,3.5
242.0,400.0,13.7396154846175,100.553376282948,0.9164,0.2486,0.8878,0.0,0.6473,1.5693,2025,686426.0,2.5,3.5
862.0,300.0,13.7397713046604,100.554282699416,0.838,0.1767,0.7943,0.0,0.7204,1.6573,2025,889642.0,2.5,3.5
996.0,500.0,13.7384397738754,100.554344185743,0.7684,0.315,0.7729,0.0,0.6837,1.7124,2025,856880.0,2.5,3.5
335.0,200.0,13.739039036682,100.553410971937,0.8866,0.2953,0.8766,0.0,0.6895,1.5944,2025,742588.0,2.5,3.5
993.0,200.0,13.7395365554169,100.552138636269,1.0348,0.3602,1.019,0.0,0.5503,1.4463,2025,669785.0,2.5,3.5
870.0,200.0,13.7391786916066,100.552843099845,0.9493,0.3237,0.9391,0.0,0.6329,1.5315,2025,689724.0,2.5,3.5
598.0,300.0,13.7365028325851,100.552121045137,0.9607,0.6079,1.0348,0.0,0.8215,1.3964,2025,782812.0,2.5,3.5
682.0,200.0,13.7360030662589,100.554444942562,0.708,0.581,0.8073,0.0,0.6854,1.5937,2025,807576.0,2.5,3.5
